word,entropy,freq,vowel,overlay,y1,y2,y3,mu,sigma
feral,3.598754329,897865,2,0,1.301301872,-0.099047342,-0.462074735,3.99113488197327,1.213250041008
spine,3.598742039,5370074,2,0,1.309811011,-0.0699765,-0.402898457,3.96515607833862,1.23164963722229
anger,3.598113033,7991036,2,0,1.313680317,-0.052964441,-0.368069068,3.92822694778442,1.22488629817963
cream,3.59808207,25898758,2,0,1.347785606,0.063442426,-0.131118423,3.88122224807739,1.31257021427155
aside,3.597943177,11768649,3,0,1.715814631,1.249895323,-1.015102196,3.93412923812866,1.36672163009644
snide,3.595837512,238032,2,0,1.294800991,-0.103454119,-0.470107137,3.9966983795166,1.20937287807465
smote,3.594758681,276278,2,0,1.292935046,-0.103248988,-0.469342897,3.99695253372192,1.20829129219055
shape,3.594584693,25675227,2,0,1.34107362,0.061848404,-0.13323902,3.88546299934387,1.30961227416992
slave,3.594429377,10692715,2,0,1.312213703,-0.035550813,-0.331440622,3.89331197738647,1.21686911582947
angle,3.593991168,17016075,2,0,1.323488643,0.005536162,-0.247669193,3.85416030883789,1.23385000228882
paint,3.593191183,21926890,2,0,1.331418805,0.037426386,-0.182501051,3.87545800209045,1.27938210964203
short,3.593096963,106755242,1,0,1.097835444,-0.689466051,1.636971301,3.26907348632813,0.851393640041351
nicer,3.592867684,1239249,2,0,1.29137347,-0.097065472,-0.456148928,3.99192523956299,1.2088714838028
plant,3.59162347,53247607,1,0,0.993115586,-1.037348744,0.929346012,3.34897565841675,0.903999030590057
cheat,3.591166882,9903572,2,0,1.304844888,-0.040812095,-0.341101239,3.90801525115967,1.21771657466888
alike,3.589669815,6220739,3,0,1.690362289,1.213497973,-1.086528457,3.9128737449646,1.36499798297882
leach,3.589645689,1516929,2,0,1.286112522,-0.095390301,-0.451703735,3.99197745323181,1.20765817165375
anime,3.589308509,31334688,3,0,1.737620543,1.376735188,-0.754150683,4.01878881454468,1.42664968967438
snipe,3.588214109,425778,2,0,1.28145816,-0.102540969,-0.465798513,3.99903774261475,1.20172846317291
loath,3.587804482,151677,2,0,1.28019909,-0.104339258,-0.469327203,4.00095987319946,1.20085799694061
lithe,3.587788879,135670,2,0,1.280140514,-0.10444394,-0.469535263,4.00107002258301,1.20082199573517
older,3.586836529,44222089,2,0,1.362528586,0.182098901,0.114015247,3.94645929336548,1.45422768592834
worse,3.58648331,15677739,2,0,1.307442307,-0.00346624,-0.263580339,3.86003828048706,1.21932530403137
waste,3.585546255,41089558,2,0,1.354234027,0.161684055,0.072876449,3.97025537490845,1.4533326625824
shirt,3.584956159,40501964,1,0,0.956819218,-1.120469807,0.762299694,3.43495106697083,0.93587452173233
court,3.584466957,127719981,2,0,1.517551281,0.724776626,1.219371703,3.57321810722351,1.1548342704773
heron,3.583942123,1576813,2,0,1.275976164,-0.095230927,-0.449546368,3.99457192420959,1.20359468460083
spelt,3.5838191,431427,1,0,0.878336739,-1.380991857,0.232384756,4.00775957107544,1.19409584999084
prune,3.582924783,688443,2,0,1.27245311,-0.101046732,-0.461057219,4.00024318695068,1.19887971878052
miser,3.582665177,222219,2,0,1.271097168,-0.104087858,-0.467163859,4.0030779838562,1.19661319255829
swear,3.582560303,3082372,2,0,1.276364739,-0.085499826,-0.429295091,3.98656129837036,1.2092273235321
rainy,3.581956315,2469088,2,0,1.27410933,-0.089510789,-0.437265111,3.9904260635376,1.20604741573334
payer,3.58089591,1439009,2,0,1.270238555,-0.0962495,-0.450640657,3.99694085121155,1.20067036151886
unite,3.580864274,2888724,3,0,1.668180564,1.191483469,-1.128508084,3.90251684188843,1.36285841464996
goner,3.580695027,80810,2,0,1.26728661,-0.105086492,-0.468563378,4.00491380691528,1.1944899559021
ripen,3.580468152,191197,2,0,1.26708944,-0.104378072,-0.467048512,4.00439119338989,1.19480764865875
crave,3.579950021,1199466,2,0,1.268081626,-0.097844763,-0.453583755,3.99881625175476,1.19888925552368
pride,3.579887168,14428078,2,0,1.293203686,-0.011855466,-0.278536394,3.87334942817688,1.21411859989166
crept,3.578772581,588735,1,0,0.869567088,-1.3801727,0.235673924,3.99667143821716,1.18271994590759
relic,3.578714886,947341,2,0,1.265380852,-0.099533472,-0.456624106,4.00091409683228,1.19683265686035
pried,3.57835891,82841,2,0,1.263091955,-0.105167453,-0.467977408,4.00610637664795,1.19272541999817
eater,3.578281684,1702828,3,1,0.346412991,2.026238384,-1.338224192,3.9235258102417,1.44537508487701
salty,3.576693931,1196416,1,0,0.866990502,-1.37630629,0.244211839,3.9824001789093,1.17160081863403
death,3.575648121,83216831,2,0,1.416807223,0.435130995,0.632645798,3.84086418151855,1.5176647901535
acorn,3.574633052,1825652,2,0,1.259720351,-0.093988592,-0.444025974,3.99793004989624,1.19763231277466
stake,3.574366171,5061965,2,0,1.265414326,-0.072961883,-0.401141331,3.98596167564392,1.21690332889557
glade,3.573858914,1168016,2,0,1.257074537,-0.098294721,-0.45254211,4.00213956832886,1.19412648677826
molar,3.573497852,650262,2,0,1.255437956,-0.101674904,-0.459306279,4.00501537322998,1.1920907497406
cider,3.57339337,1743446,2,0,1.257335545,-0.094572936,-0.44481698,3.9990451335907,1.19632661342621
sepia,3.572315416,741438,3,0,1.648720154,1.177180574,-1.154873585,3.89764785766602,1.36065149307251
stray,3.571373506,1807545,1,0,0.858594295,-1.372548136,0.253571223,3.96390581130981,1.15573406219482
scent,3.571134095,3277212,1,0,0.860967569,-1.363004301,0.273074191,3.93591928482056,1.1362761259079
valet,3.571094079,2052690,2,0,1.253793116,-0.092655393,-0.440174982,3.99843883514404,1.19595372676849
salve,3.570598508,423303,2,0,1.249794231,-0.103267105,-0.461615358,4.00676441192627,1.19072103500366
brute,3.568833806,1216912,2,0,1.248136559,-0.098179426,-0.450692502,4.00367975234985,1.19185781478882
lunar,3.568170934,3611744,2,0,1.251513631,-0.082638678,-0.418847012,3.99205708503723,1.20153319835663
recut,3.567445046,146984,2,0,1.243599639,-0.10519041,-0.464516719,4.00879907608032,1.18916893005371
beard,3.566885819,3166516,2,0,1.248354669,-0.085584657,-0.424430413,3.99415493011475,1.19770205020905
spade,3.566234499,1567565,2,0,1.244133927,-0.096004799,-0.445430805,4.00278043746948,1.19180202484131
after,3.564436557,372948094,2,0,1.949351548,2.318060469,4.468863111,3.50584125518799,0.9731165766716
sleet,3.563648162,305148,2,1,-0.077786352,0.738252544,-0.656158491,4.6733660697937,1.50299096107483
angel,3.563407046,25294123,2,0,1.284313358,0.058114356,-0.130819861,3.92842483520508,1.29603779315948
ready,3.563093389,62667516,2,0,1.355043474,0.301045302,0.363755434,3.92627906799316,1.49187421798706
gloat,3.562640528,113594,2,0,1.234901142,-0.105601119,-0.463808659,4.01017236709595,1.187624335289
boast,3.561922025,1239080,2,0,1.235756817,-0.098313924,-0.448745009,4.00534200668335,1.18978345394135
chair,3.560492415,40764005,2,0,1.308585598,0.158557951,0.074565025,3.98220729827881,1.43704068660736
swore,3.559299974,663914,2,0,1.229947207,-0.102158446,-0.455727698,4.00857210159302,1.18776226043701
shame,3.558819168,6785296,2,0,1.240760296,-0.062386135,-0.374618516,3.98631763458252,1.21436178684235
drake,3.558118081,4373046,2,0,1.234898654,-0.078095087,-0.406368036,3.99683547019959,1.20036232471466
carve,3.557397826,952422,2,0,1.227078979,-0.100359688,-0.451455113,4.00777196884155,1.18778896331787
snake,3.557046527,7606395,2,0,1.239140796,-0.05712008,-0.36333003,3.97638416290283,1.21169984340668
shoal,3.55688775,435185,2,0,1.225175572,-0.103742517,-0.458176778,4.01020526885986,1.18653833866119
harem,3.556535547,435962,2,0,1.224544066,-0.103751663,-0.458082206,4.01029205322266,1.18643188476563
recap,3.555334995,2861982,2,0,1.227014301,-0.088029851,-0.425695374,3.9997923374176,1.19119381904602
metro,3.555050221,18738665,2,0,1.256789004,0.015164133,-0.215557362,3.92011785507202,1.24105215072632
miner,3.553719491,2264812,2,0,1.222971709,-0.091976838,-0.433210101,4.00286436080933,1.18943548202515
moral,3.553686958,13643598,2,0,1.244619516,-0.018011006,-0.282645681,3.92247796058655,1.21301591396332
surge,3.553357267,5436623,2,0,1.228371287,-0.071373264,-0.391156088,3.99794483184814,1.20517289638519
grain,3.551554836,10244623,2,0,1.234303697,-0.040191789,-0.327108413,3.94425702095032,1.20321846008301
print,3.551157938,178250872,1,0,1.158847278,-0.226403297,2.592991766,3.64393615722656,0.982682526111603
horde,3.551079527,3026646,2,0,1.219680379,-0.087130991,-0.422498197,4.00029468536377,1.19035220146179
style,3.550422457,101024266,1,0,1.010207267,-0.728440047,1.571355979,3.30408978462219,0.867918789386749
royal,3.549933229,45407189,2,0,1.298465739,0.188315083,0.138527697,3.96213555335999,1.44207954406738
spice,3.54937419,7120274,2,0,1.224424547,-0.060589337,-0.367925861,3.99132132530212,1.21027135848999
blast,3.549031768,9387171,1,0,0.832900116,-1.324177761,0.359206862,3.80443334579468,1.04237473011017
super,3.548878591,66703287,2,0,1.337194949,0.326706631,0.420556105,3.91430044174194,1.49316239356995
sport,3.54637679,62683851,1,0,0.929797761,-0.977832779,1.065028991,3.35146880149841,0.873898804187775
barge,3.545355697,1319916,2,0,1.206137591,-0.098456207,-0.443710657,4.00920343399048,1.18487024307251
blade,3.545086027,11527988,2,0,1.225125946,-0.032110092,-0.308579603,3.94680047035217,1.20681285858154
trove,3.544931362,702353,2,0,1.204196897,-0.102487743,-0.451780291,4.01206159591675,1.183434009552
glean,3.544767624,232952,2,0,1.203007189,-0.105545657,-0.45795191,4.01419401168823,1.18239116668701
unset,3.544457391,1035406,2,0,1.203980398,-0.100341856,-0.447260117,4.01069927215576,1.18399262428284
manor,3.543789312,7084688,2,0,1.214319376,-0.061045776,-0.367060095,3.99763131141663,1.20843613147736
decal,3.543277043,2311933,2,0,1.204294161,-0.092091443,-0.430087459,4.00531435012817,1.18632972240448
nadir,3.541539183,353146,2,0,1.197434236,-0.104894475,-0.455588926,4.01448154449463,1.18165457248688
crust,3.540234876,2267452,1,0,0.803508474,-1.370813668,0.26710875,3.91582775115967,1.10647964477539
flier,3.539294351,542812,2,0,1.193761574,-0.103752046,-0.452542139,4.0142092704773,1.18136632442474
maple,3.53866317,9704551,2,0,1.210104217,-0.044222131,-0.331168958,3.96751165390015,1.20155930519104
cease,3.538343442,4081957,3,1,0.279173409,2.040093951,-1.297186786,3.97849082946777,1.44685363769531
wrest,3.53811498,185267,1,0,0.795726548,-1.38443424,0.240065993,3.95322561264038,1.13243043422699
email,3.537215002,443949646,3,0,2.431104866,4.056815182,4.717767283,3.95072555541992,1.77803182601929
smelt,3.536798202,301053,1,0,0.793580875,-1.383734656,0.241913139,3.94940733909607,1.12915468215942
groan,3.536763098,473578,2,0,1.189080271,-0.104304127,-0.452852399,4.01516199111939,1.18044304847717
untie,3.535974052,146576,3,0,1.58227176,1.171848866,-1.154046912,3.91763544082642,1.35026073455811
strap,3.534959488,11414669,1,0,0.811476728,-1.31156535,0.389401273,3.76896071434021,1.02313852310181
crash,3.534458963,15302627,1,0,0.817993875,-1.286312078,0.440963974,3.71913409233093,1.00446438789368
house,3.534262456,231310420,3,0,2.020165921,2.674447129,1.904971114,4.45408630371094,1.96187448501587
singe,3.534034,106880,2,0,1.183475948,-0.10679783,-0.457051158,4.01749134063721,1.17883014678955
copse,3.533443286,90567,2,0,1.182383184,-0.106927682,-0.457125626,4.01771402359009,1.17861413955688
treat,3.533268431,19442315,2,1,-0.095879346,0.861428055,-0.395677334,4.33030796051025,1.38081979751587
bloat,3.53302614,315923,2,0,1.182063369,-0.105479583,-0.454044029,4.01681613922119,1.17896294593811
comet,3.532463384,3116034,2,0,1.186393489,-0.087300306,-0.416860113,4.00657606124878,1.1863169670105
reset,3.532380966,10021033,2,1,-0.115446445,0.800149782,-0.520121164,4.45403242111206,1.42504155635834
gruel,3.531599463,82196,2,0,1.179053449,-0.107056418,-0.456795108,4.0182204246521,1.17803049087524
brain,3.531347138,33612784,2,0,1.242563223,0.110897067,-0.013079967,4.00644969940186,1.35925221443176
roach,3.53128517,3017586,2,0,1.184088172,-0.087987753,-0.417880733,4.00700521469116,1.18550908565521
rifle,3.531254368,5047417,2,0,1.187904937,-0.074794195,-0.391015969,4.00640392303467,1.19627618789673
rouge,3.530981908,6084449,3,0,1.584626892,1.210246445,-1.074286111,3.94437122344971,1.34605383872986
abort,3.53018508,1569892,2,0,1.179349427,-0.097442747,-0.436772389,4.01195526123047,1.18074250221252
sweat,3.530019165,4551615,2,0,1.184739203,-0.078066916,-0.397280477,4.00697183609009,1.19334495067596
fetal,3.529484735,3127968,2,0,1.18106295,-0.087342793,-0.415989337,4.00758218765259,1.18565881252289
filet,3.528605649,550472,2,0,1.174566178,-0.104133091,-0.449882684,4.01689767837524,1.17810201644897
reign,3.528341698,3505605,2,0,1.179729038,-0.084934059,-0.410719131,4.0078558921814,1.18738651275635
steam,3.527713783,11141309,2,0,1.193166473,-0.035323914,-0.309538226,3.9787871837616,1.20650100708008
agent,3.526271969,57103658,2,0,1.278253408,0.263393572,0.298950502,3.94472098350525,1.45762407779694
avert,3.525821875,767435,2,0,1.169976988,-0.102834944,-0.446345737,4.01664113998413,1.17770636081696
chose,3.524625232,9409845,2,0,1.184312693,-0.046703689,-0.331708646,3.99058556556702,1.20351254940033
crude,3.524618145,5119129,2,0,1.176114947,-0.074595527,-0.38847889,4.00863170623779,1.1950489282608
rayon,3.524212979,934490,2,0,1.167404115,-0.101813863,-0.443750322,4.01630687713623,1.17756628990173
splat,3.523870864,350981,1,0,0.770442774,-1.383931175,0.245667625,3.93277835845947,1.1119532585144
taken,3.523466836,87019836,2,0,1.33028033,0.457748895,0.695453097,3.84292078018188,1.48775374889374
pulse,3.523138032,18893735,2,0,1.199731415,0.014885846,-0.205868105,3.98208522796631,1.24357759952545
ulcer,3.522948759,1336605,2,0,1.165899104,-0.099250896,-0.438127237,4.01483774185181,1.1780287027359
spent,3.522887496,29719451,1,0,0.824699006,-1.193062765,0.634487308,3.50388669967651,0.907979786396027
tidal,3.521856307,2268649,2,0,1.165713698,-0.093236232,-0.425533588,4.01096487045288,1.17966425418854
prime,3.521667328,38308402,2,0,1.234123826,0.141030489,0.051366018,3.99607515335083,1.39008808135986
gayer,3.520947468,62075,2,0,1.159871029,-0.107616572,-0.454512017,4.02102422714233,1.17471885681152
opera,3.519175244,18225169,3,0,1.586567404,1.288690595,-0.910822403,3.97492742538452,1.32691955566406
tower,3.517858605,20686918,2,0,1.193663785,0.026329526,-0.180878369,3.98882699012756,1.2513382434845
hoist,3.517677905,905107,2,0,1.155603062,-0.10226828,-0.442575074,4.01810312271118,1.17549824714661
facet,3.517344478,1221287,2,0,1.155606966,-0.10022641,-0.438311789,4.01677942276001,1.17606461048126
labor,3.517041028,37866418,2,0,1.224966189,0.137970922,0.046625178,3.99815678596497,1.38372027873993
plain,3.516341015,23747230,2,0,1.196774215,0.046161737,-0.140023127,3.99017381668091,1.26783227920532
sower,3.51627312,137381,2,0,1.151613826,-0.107315463,-0.452396917,4.02188014984131,1.17344331741333
guile,3.515433373,1026260,3,0,1.547033619,1.176739251,-1.137491555,3.93472933769226,1.344242811203
alive,3.514464672,16064787,3,0,1.573980278,1.274457283,-0.938279791,3.97217893600464,1.3268963098526
skier,3.514460978,863046,2,0,1.149741283,-0.102671363,-0.442361697,4.01911020278931,1.17442178726196
debar,3.514315026,52384,2,0,1.147932547,-0.107946908,-0.453052915,4.0227575302124,1.17266273498535
torus,3.513838454,509986,2,0,1.147948965,-0.104991502,-0.446884168,4.02084064483643,1.17348396778107
giant,3.513029661,17098874,2,0,1.178140498,0.002811009,-0.227197314,4.00122261047363,1.2361319065094
ultra,3.51224353,21795075,2,0,1.18568616,0.033306705,-0.164872119,3.99746298789978,1.25626504421234
staid,3.51220366,194345,2,0,1.144408752,-0.107109203,-0.450669271,4.02266311645508,1.17231500148773
trite,3.512142527,287494,2,1,-0.170387274,0.736061705,-0.644065349,4.63849258422852,1.52184021472931
cameo,3.512103179,1517437,3,0,1.541985482,1.179797886,-1.130195615,3.93916273117065,1.34322607517242
dream,3.511251118,33518573,2,0,1.206266425,0.109474627,-0.00951697,4.01220703125,1.34857046604157
serif,3.509620865,2109334,2,0,1.143419937,-0.094765034,-0.424713258,4.01479196548462,1.17557203769684
stave,3.509570005,363443,2,0,1.139998053,-0.106116148,-0.447801571,4.02258157730103,1.17186450958252
frame,3.508568625,46079991,2,0,1.225407657,0.191021276,0.157329471,3.97600650787354,1.41875445842743
force,3.507049395,79199815,2,0,1.285856939,0.406253547,0.595912857,3.89600872993469,1.50711822509766
olden,3.506054646,318215,2,0,1.133593882,-0.106551847,-0.447558675,4.02367877960205,1.17068982124329
refit,3.50571676,197564,2,0,1.132756471,-0.107349751,-0.449074185,4.02430152893066,1.17033088207245
idler,3.504446188,358013,2,0,1.13077904,-0.106357975,-0.446647145,4.0239109992981,1.17028045654297
decor,3.504218142,12098868,2,0,1.152766154,-0.030046416,-0.291245274,4.01322555541992,1.21632385253906
rogue,3.503649983,4576302,3,0,1.532628303,1.199341131,-1.087699635,3.95006775856018,1.33648872375488
credo,3.502488611,446499,2,0,1.127429629,-0.105861683,-0.445007854,4.02401542663574,1.16986656188965
radio,3.501802988,113285624,3,0,1.736683742,1.905925369,0.351112863,4.14488363265991,1.2008273601532
frail,3.501314788,696174,2,0,1.125796286,-0.104285999,-0.44142339,4.02320241928101,1.17003440856934
repay,3.500784943,1746487,2,0,1.126847622,-0.097479857,-0.42739953,4.01865911483765,1.17209267616272
adorn,3.500632445,464591,2,0,1.124128192,-0.105818895,-0.44432424,4.02440786361694,1.16933524608612
erupt,3.500385016,300083,2,0,1.12336969,-0.106898243,-0.446441686,4.02520322799683,1.16891145706177
bread,3.499969192,13575360,2,0,1.147946402,-0.02061983,-0.270692408,4.02277421951294,1.22309136390686
bathe,3.499812584,494252,2,0,1.122711299,-0.105659132,-0.44373557,4.02448463439941,1.16914594173431
pedal,3.499779392,3763705,2,0,1.128888483,-0.084407579,-0.400468368,4.01745700836182,1.18183743953705
plied,3.499479643,243191,2,0,1.121634002,-0.10730456,-0.446977763,4.02568817138672,1.16851317882538
baron,3.499339875,3504549,2,0,1.127604204,-0.086109924,-0.403792162,4.01768445968628,1.18035542964935
thorn,3.499339862,1421673,1,0,0.728397492,-1.377959995,0.265705269,3.88703775405884,1.07018208503723
gripe,3.499007758,545043,2,0,1.121361735,-0.105361409,-0.44287092,4.02446365356445,1.16900634765625
amuse,3.498956732,554922,3,0,1.516522249,1.173011207,-1.139784672,3.94262933731079,1.33946740627289
flair,3.498243883,1924190,2,0,1.122619752,-0.096427134,-0.424440134,4.01853179931641,1.17170095443726
other,3.497396109,978481319,2,0,2.983985515,6.251592067,12.49692629,3.97292542457581,1.39930510520935
